ID_Producao;Data;Ano;Mes;Nome_Mes;AnoMes;Trimestre;Dia;Dia_Semana;Tipo_Dia;Setor;Produto;Categoria_Produto;Preco_Unitario;Meta_Producao;Quantidade_Produzida;Atingiu_Meta;Quantidade_Defeitos;Taxa_Defeitos_%;Defeito_Falha_Silk;Defeito_Mancha_Tinta;Defeito_Deslocamento_Arte;Defeito_Ponto_Solto;Defeito_Desalinhamento_Costura;Tipo_Defeito_Predominante;Classificacao_Qualidade;Quantidade_Retrabalho;Quantidade_Segunda_Qualidade;Perda_Financeira;Quantidade_Vendida;Faturamento;Materia_Prima_Critica;Estoque_Atual;Estoque_Minimo;Alerta_Estoque;Alerta_Meta;Alerta_Qualidade
1563;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;297;328;Sim;7;2.13;0;0;0;4;3;Ponto solto;Retrabalho;5;2;28.18;0;0.0;Aviamentos;647;260;Não;Não;Não
1562;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;331;361;Sim;16;4.43;0;0;0;6;10;Desalinhamento de costura;Retrabalho;10;6;169.12;0;0.0;Aviamentos;903;260;Não;Não;Não
1564;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;227;218;Não;10;4.59;0;0;1;7;2;Ponto solto;Retrabalho;7;3;75.51;0;0.0;Aviamentos;674;260;Não;Não;Não
1565;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;172;164;Não;5;3.05;0;0;1;3;1;Ponto solto;Retrabalho;4;1;14.43;0;0.0;Aviamentos;717;260;Não;Não;Não
1556;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Estamparia;Body;Baby;38.9;379;384;Sim;13;3.39;5;5;2;1;0;Falha de silk;Retrabalho;8;5;67.98;0;0.0;Tinta de estamparia;361;140;Não;Não;Não
1558;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;311;330;Sim;13;3.94;5;2;4;1;1;Falha de silk;Retrabalho;7;6;85.02;0;0.0;Tinta de estamparia;346;140;Não;Não;Não
1557;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;362;396;Sim;27;6.82;12;8;3;2;2;Falha de silk;Retrabalho;16;11;388.05;0;0.0;Tinta de estamparia;408;140;Não;Não;Sim
1559;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;246;254;Sim;20;7.87;5;6;5;2;2;Mancha de tinta;Retrabalho;10;10;255.95;0;0.0;Tinta de estamparia;331;140;Não;Não;Sim
1560;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;170;201;Sim;10;4.98;5;2;1;2;0;Falha de silk;Retrabalho;5;5;83.54;0;0.0;Tinta de estamparia;463;140;Não;Não;Não
1571;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Expedição;Body;Baby;38.9;336;363;Sim;3;0.83;1;0;0;1;1;Falha de silk;Retrabalho;2;1;11.63;307;11942.3;Malha de algodão;1207;480;Não;Não;Não
1573;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;303;345;Sim;3;0.87;1;0;0;1;1;Falha de silk;Retrabalho;2;1;17.46;289;14421.1;Tinta de estamparia;485;140;Não;Não;Não
1572;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;300;317;Sim;1;0.32;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;299;26880.1;Malha de algodão;1355;480;Não;Não;Não
1574;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;209;212;Sim;3;1.42;0;0;1;0;2;Desalinhamento de costura;Retrabalho;2;1;26.95;180;14382.0;Malha de algodão;1502;480;Não;Não;Não
1575;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;155;179;Sim;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;149;6690.1;Aviamentos;872;260;Não;Não;Não
1566;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Revisão;Body;Baby;38.9;385;433;Sim;5;1.15;0;2;2;0;1;Mancha de tinta;Retrabalho;3;2;24.53;0;0.0;Malha de algodão;1221;480;Não;Não;Não
1568;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;301;306;Sim;2;0.65;0;0;1;1;0;Deslocamento da arte;Retrabalho;1;1;19.46;0;0.0;Tinta de estamparia;452;140;Não;Não;Não
1567;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;320;323;Sim;2;0.62;0;0;2;0;0;Deslocamento da arte;Retrabalho;1;1;26.53;0;0.0;Malha de algodão;1620;480;Não;Não;Não
1569;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;208;182;Não;3;1.65;1;0;1;0;1;Falha de silk;Retrabalho;2;1;31.62;0;0.0;Malha de algodão;1256;480;Não;Sim;Não
1570;2025-03-28;2025;3;Março;2025-03;T1;28;Sexta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;144;147;Sim;5;3.4;1;3;1;0;0;Mancha de tinta;Retrabalho;3;2;29.74;0;0.0;Aviamentos;850;260;Não;Não;Não
1576;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Corte;Body;Baby;38.9;394;419;Sim;10;2.39;0;0;1;0;9;Desalinhamento de costura;Retrabalho;6;4;46.03;0;0.0;Malha de algodão;1001;480;Não;Não;Não
1578;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;340;315;Não;3;0.95;0;0;0;0;3;Desalinhamento de costura;Retrabalho;2;1;18.71;0;0.0;Tinta de estamparia;605;140;Não;Não;Não
1577;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;376;369;Não;3;0.81;0;0;0;0;3;Desalinhamento de costura;Retrabalho;2;1;32.79;0;0.0;Malha de algodão;1520;480;Não;Não;Não
1579;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;216;215;Não;5;2.33;0;0;1;0;4;Desalinhamento de costura;Retrabalho;4;1;33.55;0;0.0;Malha de algodão;1224;480;Não;Não;Não
1580;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;184;192;Sim;5;2.6;0;0;1;0;4;Desalinhamento de costura;Retrabalho;4;1;13.6;0;0.0;Aviamentos;804;260;Não;Não;Não
1586;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Costura;Body;Baby;38.9;347;280;Não;9;3.21;0;0;0;6;3;Ponto solto;Retrabalho;6;3;44.15;0;0.0;Aviamentos;696;260;Não;Sim;Não
1588;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;316;276;Não;14;5.07;2;0;1;6;5;Ponto solto;Retrabalho;10;4;60.91;0;0.0;Aviamentos;848;260;Não;Sim;Sim
1587;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;314;277;Não;7;2.53;0;0;2;0;5;Desalinhamento de costura;Retrabalho;5;2;60.45;0;0.0;Aviamentos;596;260;Não;Sim;Não
1589;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;222;198;Não;6;3.03;0;1;0;3;2;Ponto solto;Retrabalho;4;2;55.08;0;0.0;Aviamentos;513;260;Não;Sim;Não
1590;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;156;123;Não;3;2.44;0;0;1;2;0;Ponto solto;Retrabalho;2;1;16.52;0;0.0;Aviamentos;725;260;Não;Sim;Não
1581;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Estamparia;Body;Baby;38.9;371;328;Não;19;5.79;9;5;4;1;0;Falha de silk;Segunda Qualidade;9;10;128.17;0;0.0;Tinta de estamparia;508;140;Não;Sim;Sim
1583;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;302;299;Não;17;5.69;5;5;5;1;1;Falha de silk;Retrabalho;9;8;163.67;0;0.0;Tinta de estamparia;365;140;Não;Não;Sim
1582;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;330;328;Não;9;2.74;2;4;2;0;1;Mancha de tinta;Retrabalho;5;4;130.32;0;0.0;Tinta de estamparia;513;140;Não;Não;Não
1584;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;230;219;Não;8;3.65;2;4;1;1;0;Mancha de tinta;Retrabalho;4;4;90.36;0;0.0;Tinta de estamparia;521;140;Não;Não;Não
1585;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;173;182;Sim;16;8.79;7;5;2;0;2;Falha de silk;Retrabalho;8;8;101.46;0;0.0;Tinta de estamparia;349;140;Não;Não;Sim
1596;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Expedição;Body;Baby;38.9;330;335;Sim;1;0.3;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;281;10930.9;Malha de algodão;1365;480;Não;Não;Não
1598;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;278;314;Sim;1;0.32;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;270;13473.0;Tinta de estamparia;508;140;Não;Não;Não
1597;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;282;322;Sim;1;0.31;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;298;26790.2;Malha de algodão;1159;480;Não;Não;Não
1599;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;212;197;Não;2;1.02;1;0;0;1;0;Falha de silk;Retrabalho;1;1;25.62;167;13343.3;Malha de algodão;1574;480;Não;Não;Não
1600;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;148;158;Sim;2;1.27;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;18.4;133;5971.7;Aviamentos;1002;260;Não;Não;Não
1591;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Revisão;Body;Baby;38.9;346;320;Não;10;3.12;2;3;1;3;1;Mancha de tinta;Retrabalho;6;4;56.2;0;0.0;Malha de algodão;1186;480;Não;Não;Não
1593;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;285;261;Não;2;0.77;1;0;0;0;1;Falha de silk;Retrabalho;1;1;17.55;0;0.0;Tinta de estamparia;301;140;Não;Não;Não
1592;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;319;249;Não;2;0.8;1;0;1;0;0;Falha de silk;Retrabalho;1;1;27.95;0;0.0;Malha de algodão;1299;480;Não;Sim;Não
1594;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;199;201;Sim;4;1.99;2;0;1;0;1;Falha de silk;Retrabalho;3;1;24.31;0;0.0;Malha de algodão;1488;480;Não;Não;Não
1595;2025-03-31;2025;3;Março;2025-03;T1;31;Segunda-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;154;130;Não;4;3.08;2;0;0;2;0;Falha de silk;Retrabalho;3;1;16.48;0;0.0;Aviamentos;1082;260;Não;Sim;Não
1601;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Corte;Body;Baby;38.9;421;369;Não;7;1.9;0;0;0;2;5;Desalinhamento de costura;Retrabalho;4;3;35.53;0;0.0;Malha de algodão;1179;480;Não;Sim;Não
1603;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;353;323;Não;5;1.55;1;0;0;0;4;Desalinhamento de costura;Retrabalho;4;1;17.24;0;0.0;Tinta de estamparia;425;140;Não;Não;Não
1602;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;390;383;Não;6;1.57;0;0;0;2;4;Desalinhamento de costura;Retrabalho;3;3;104.71;0;0.0;Malha de algodão;1333;480;Não;Não;Não
1604;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;264;234;Não;1;0.43;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Malha de algodão;1325;480;Não;Sim;Não
1605;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;197;187;Não;2;1.07;0;0;1;0;1;Deslocamento da arte;Retrabalho;1;1;13.29;0;0.0;Aviamentos;675;260;Não;Não;Não
1611;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Costura;Body;Baby;38.9;376;364;Não;15;4.12;1;1;2;6;5;Ponto solto;Retrabalho;10;5;57.68;0;0.0;Aviamentos;754;260;Não;Não;Não
1613;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;315;297;Não;13;4.38;1;1;1;7;3;Ponto solto;Retrabalho;9;4;74.49;0;0.0;Aviamentos;750;260;Não;Não;Não
1612;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;358;441;Sim;10;2.27;0;0;2;5;3;Ponto solto;Retrabalho;7;3;95.98;0;0.0;Aviamentos;695;260;Não;Não;Não
1614;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;245;278;Sim;18;6.47;0;0;1;8;9;Desalinhamento de costura;Retrabalho;14;4;113.67;0;0.0;Aviamentos;850;260;Não;Não;Sim
1615;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;163;161;Não;4;2.48;0;0;0;2;2;Ponto solto;Retrabalho;3;1;15.78;0;0.0;Aviamentos;852;260;Não;Não;Não
1606;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Estamparia;Body;Baby;38.9;396;455;Sim;36;7.91;12;10;7;3;4;Falha de silk;Segunda Qualidade;17;19;252.18;0;0.0;Tinta de estamparia;506;140;Não;Não;Sim
1608;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;337;399;Sim;23;5.76;8;11;2;1;1;Mancha de tinta;Segunda Qualidade;11;12;241.22;0;0.0;Tinta de estamparia;366;140;Não;Não;Sim
1607;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;358;460;Sim;29;6.3;13;8;6;0;2;Falha de silk;Retrabalho;15;14;511.22;0;0.0;Tinta de estamparia;481;140;Não;Não;Sim
1609;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;240;303;Sim;25;8.25;6;6;9;1;3;Deslocamento da arte;Retrabalho;14;11;325.77;0;0.0;Tinta de estamparia;387;140;Não;Não;Sim
1610;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;180;210;Sim;14;6.67;7;7;0;0;0;Falha de silk;Retrabalho;7;7;117.62;0;0.0;Tinta de estamparia;474;140;Não;Não;Sim
1621;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Expedição;Body;Baby;38.9;339;350;Sim;2;0.57;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;14.72;321;12486.9;Malha de algodão;910;480;Não;Não;Não
1623;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;296;354;Sim;1;0.28;0;1;0;0;0;Mancha de tinta;Retrabalho;1;0;0.0;322;16067.8;Tinta de estamparia;316;140;Não;Não;Não
1622;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;327;371;Sim;3;0.81;0;0;0;3;0;Ponto solto;Retrabalho;2;1;32.25;305;27419.5;Malha de algodão;1530;480;Não;Não;Não
1624;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;219;264;Sim;1;0.38;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;218;17418.2;Malha de algodão;1512;480;Não;Não;Não
1625;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;163;209;Sim;2;0.96;0;1;0;1;0;Mancha de tinta;Retrabalho;1;1;18.79;194;8710.6;Aviamentos;644;260;Não;Não;Não
1616;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Revisão;Body;Baby;38.9;377;432;Sim;11;2.55;3;0;4;2;2;Deslocamento da arte;Retrabalho;7;4;59.4;0;0.0;Malha de algodão;1511;480;Não;Não;Não
1618;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;311;353;Sim;5;1.42;0;4;1;0;0;Mancha de tinta;Retrabalho;3;2;41.36;0;0.0;Tinta de estamparia;365;140;Não;Não;Não
1617;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;322;340;Sim;3;0.88;1;2;0;0;0;Mancha de tinta;Retrabalho;2;1;30.05;0;0.0;Malha de algodão;885;480;Não;Não;Não
1619;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;213;223;Sim;8;3.59;1;2;2;2;1;Mancha de tinta;Retrabalho;5;3;80.47;0;0.0;Malha de algodão;1456;480;Não;Não;Não
1620;2025-04-01;2025;4;Abril;2025-04;T2;1;Terça-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;177;189;Sim;2;1.06;1;0;0;1;0;Falha de silk;Retrabalho;1;1;14.97;0;0.0;Aviamentos;845;260;Não;Não;Não
1626;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Corte;Body;Baby;38.9;424;409;Não;10;2.44;0;0;0;1;9;Desalinhamento de costura;Retrabalho;7;3;46.52;0;0.0;Malha de algodão;1242;480;Não;Não;Não
1628;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;342;390;Sim;3;0.77;0;0;0;0;3;Desalinhamento de costura;Retrabalho;2;1;14.69;0;0.0;Tinta de estamparia;492;140;Não;Não;Não
1627;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;416;413;Não;7;1.69;0;0;0;1;6;Desalinhamento de costura;Retrabalho;4;3;106.88;0;0.0;Malha de algodão;1179;480;Não;Não;Não
1629;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;252;236;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;0;0.0;Malha de algodão;1509;480;Não;Não;Não
1630;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;190;192;Sim;1;0.52;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;0;0.0;Aviamentos;788;260;Não;Não;Não
1636;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Costura;Body;Baby;38.9;392;328;Não;6;1.83;0;0;0;2;4;Desalinhamento de costura;Retrabalho;4;2;31.2;0;0.0;Aviamentos;385;260;Não;Sim;Não
1638;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;309;278;Não;6;2.16;0;0;0;4;2;Ponto solto;Retrabalho;4;2;31.38;0;0.0;Aviamentos;750;260;Não;Sim;Não
1637;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;337;257;Não;6;2.33;1;1;0;3;1;Ponto solto;Retrabalho;4;2;55.27;0;0.0;Aviamentos;883;260;Não;Sim;Não
1639;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;241;227;Não;7;3.08;0;0;0;1;6;Desalinhamento de costura;Retrabalho;5;2;44.89;0;0.0;Aviamentos;732;260;Não;Não;Não
1640;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;177;151;Não;5;3.31;0;0;0;3;2;Ponto solto;Retrabalho;3;2;29.33;0;0.0;Aviamentos;576;260;Não;Sim;Não
1631;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Estamparia;Body;Baby;38.9;392;340;Não;13;3.82;4;8;0;1;0;Mancha de tinta;Retrabalho;7;6;90.9;0;0.0;Tinta de estamparia;566;140;Não;Sim;Não
1633;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;318;273;Não;14;5.13;6;4;2;1;1;Falha de silk;Retrabalho;7;7;106.77;0;0.0;Tinta de estamparia;316;140;Não;Sim;Sim
1632;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;387;402;Sim;11;2.74;5;4;2;0;0;Falha de silk;Retrabalho;6;5;128.72;0;0.0;Tinta de estamparia;303;140;Não;Não;Não
1634;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;234;228;Não;10;4.39;4;4;1;0;1;Falha de silk;Retrabalho;6;4;116.6;0;0.0;Tinta de estamparia;348;140;Não;Não;Não
1635;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;181;170;Não;10;5.88;4;4;1;1;0;Falha de silk;Retrabalho;6;4;53.9;0;0.0;Tinta de estamparia;446;140;Não;Não;Sim
1646;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Expedição;Body;Baby;38.9;363;379;Sim;2;0.53;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;14.83;331;12875.9;Malha de algodão;1231;480;Não;Não;Não
1648;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;295;301;Sim;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;275;13722.5;Tinta de estamparia;468;140;Não;Não;Não
1647;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;313;402;Sim;5;1.24;1;2;0;0;2;Mancha de tinta;Retrabalho;3;2;57.05;368;33083.2;Malha de algodão;1237;480;Não;Não;Não
1649;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;214;262;Sim;2;0.76;0;0;0;1;1;Ponto solto;Retrabalho;1;1;29.21;222;17737.8;Malha de algodão;1220;480;Não;Não;Não
1650;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;159;197;Sim;5;2.54;0;0;1;3;1;Ponto solto;Retrabalho;3;2;31.31;163;7318.7;Aviamentos;804;260;Não;Não;Não
1641;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Revisão;Body;Baby;38.9;358;411;Sim;8;1.95;1;3;0;2;2;Mancha de tinta;Retrabalho;5;3;37.08;0;0.0;Malha de algodão;1455;480;Não;Não;Não
1643;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;284;277;Não;8;2.89;0;2;1;2;3;Desalinhamento de costura;Retrabalho;6;2;35.24;0;0.0;Tinta de estamparia;471;140;Não;Não;Não
1642;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;357;442;Sim;11;2.49;3;2;1;0;5;Desalinhamento de costura;Retrabalho;6;5;140.99;0;0.0;Malha de algodão;803;480;Não;Não;Não
1644;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;224;234;Sim;10;4.27;2;0;2;4;2;Ponto solto;Retrabalho;6;4;131.02;0;0.0;Malha de algodão;1439;480;Não;Não;Não
1645;2025-04-02;2025;4;Abril;2025-04;T2;2;Quarta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;176;189;Sim;3;1.59;1;1;0;1;0;Falha de silk;Retrabalho;2;1;17.63;0;0.0;Aviamentos;521;260;Não;Não;Não
1651;2025-04-03;2025;4;Abril;2025-04;T2;3;Quinta-feira;Dia útil;Corte;Body;Baby;38.9;409;434;Sim;6;1.38;0;0;0;0;6;Desalinhamento de costura;Retrabalho;4;2;26.86;0;0.0;Malha de algodão;1446;480;Não;Não;Não
1653;2025-04-03;2025;4;Abril;2025-04;T2;3;Quinta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;369;412;Sim;6;1.46;0;0;0;0;6;Desalinhamento de costura;Retrabalho;4;2;37.48;0;0.0;Tinta de estamparia;430;140;Não;Não;Não
1652;2025-04-03;2025;4;Abril;2025-04;T2;3;Quinta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;395;375;Não;2;0.53;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;31.61;0;0.0;Malha de algodão;1322;480;Não;Não;Não
